PERMNO,date,VOL,RET,vwretd,ewretd,sprtrn
18542,20120120,6601100,-0.00104,0.000881,0.003698,0.000669
18542,20120123,7003800,0.00691,0.001606,0.001857,0.000471
18542,20120124,5581200,-0.000752,-0.000804,0.003348,-0.001026
18542,20120125,10658000,0.025967,0.009956,0.009547,0.008672
18542,20120126,18542800,0.020724,-0.004907,-0.001075,-0.005746
18542,20120127,7838500,-0.00027,0.000698,0.00615,-0.001593
18542,20120130,5971600,-0.007818,-0.003724,-0.004826,-0.002522
18542,20120131,7610100,-0.011684,-0.000076,0.001781,-0.000457
18542,20120201,6740700,0.01283,0.011173,0.01373,0.0089
18542,20120202,5127300,-0.001719,0.001838,0.004402,0.001095
18542,20120203,10226700,0.03272,0.014664,0.014936,0.014605
18542,20120206,5030000,-0.001404,-0.000989,-0.000431,-0.000424
18542,20120207,5140200,0.000264,0.001391,0.001486,0.002023
18542,20120208,4123800,0.002021,0.002189,0.00348,0.00216
18542,20120209,7566900,-0.01061,0.001001,0.000374,0.001474
18542,20120210,6352300,-0.009572,-0.008383,-0.009773,-0.006886
18542,20120213,5704300,0.01745,0.007439,0.009485,0.0068
18542,20120214,6427800,0.006596,-0.001546,-0.004058,-0.00094
18542,20120215,8210900,-0.016776,-0.004223,-0.003162,-0.005383
18542,20120216,5459700,0.012708,0.012461,0.011497,0.011026
18542,20120217,4296300,-0.000088,0.001386,0.002727,0.002349
18542,20120221,7521100,0.009215,0.000152,-0.002241,0.00072
18542,20120222,5006000,0.007043,-0.003128,-0.00419,-0.00334
18542,20120223,5066500,0.003368,0.005699,0.008054,0.004272
18542,20120224,4474100,-0.001721,0.001495,0.000411,0.001672
18542,20120227,4910100,-0.00319,0.000818,-0.000761,0.001355
18542,20120228,4013800,0.001124,0.00291,0.000562,0.003356
18542,20120229,6781900,-0.01339,-0.005676,-0.009158,-0.004737
18542,20120301,7466200,-0.00718,0.006806,0.00467,0.006158
18542,20120302,5404800,-0.007937,-0.004921,-0.008031,-0.003246
18542,20120305,8392100,-0.021335,-0.004551,-0.003539,-0.00387
18542,20120306,12639200,-0.037787,-0.017379,-0.017306,-0.01537
18542,20120307,7385700,0.022184,0.007942,0.009483,0.006901
18542,20120308,6171600,0.018471,0.010859,0.010692,0.009818
18542,20120309,6528700,-0.000544,0.004495,0.007768,0.003631
18542,20120312,6500700,-0.011613,-0.001367,-0.001611,0.00016
18542,20120313,8082000,0.040022,0.017606,0.01448,0.018132
18542,20120314,6181200,-0.009091,-0.003919,-0.006757,-0.001196
18542,20120315,5317600,0.01051,0.006511,0.004869,0.005967
18542,20120316,5777400,0.001146,0.001335,0.001369,0.001119
18542,20120319,4738400,0.001321,0.003999,0.004746,0.003974
18542,20120320,8091100,-0.026114,-0.004507,-0.005338,-0.003001
18542,20120321,7928500,-0.01589,-0.001123,0.001131,-0.001871
18542,20120322,9451900,-0.023578,-0.008099,-0.008249,-0.007207
18542,20120323,6025500,0.013154,0.004472,0.00716,0.003109
18542,20120326,4571100,0.008532,0.013959,0.011392,0.013886
18542,20120327,4212100,-0.006345,-0.003654,-0.002838,-0.002817
18542,20120328,10247600,-0.035166,-0.005516,-0.005407,-0.004942
18542,20120329,8319200,0.016881,-0.001895,-0.001648,-0.001608
18542,20120330,4782300,0.004716,0.003351,0.002024,0.003698
18542,20120402,5212300,0.006853,0.008052,0.007351,0.007505
18542,20120403,5830100,-0.009697,-0.004445,-0.006565,-0.003989
18542,20120404,5583600,0.000471,-0.01181,-0.011965,-0.010202
18542,20120405,4578300,-0.00367,-0.000802,-0.000687,-0.000629
18542,20120409,6338400,-0.021725,-0.011364,-0.011932,-0.011358
18542,20120410,9164800,-0.030318,-0.018009,-0.016253,-0.017081
18542,20120411,6182800,0.013143,0.008509,0.011544,0.007449
18542,20120412,8980000,0.046093,0.015079,0.013034,0.013779
18542,20120413,6321800,-0.005167,-0.012385,-0.010668,-0.012475
18542,20120416,6814000,0.008027,-0.000585,-0.000035,-0.000504
18542,20120417,5324700,0.015646,0.014948,0.010763,0.015487
18542,20120418,4872000,0.007379,-0.004028,-0.006151,-0.004055
18542,20120419,5628500,-0.012728,-0.004658,-0.002353,-0.005934
18542,20120420,4019100,0.003446,0.001631,0.003792,0.001169
18542,20120423,5463900,-0.007704,-0.009532,-0.009771,-0.008408
18542,20120424,5703100,0.014032,0.003249,0.005771,0.00368
18542,20120425,15948400,-0.045756,0.013821,0.010281,0.013645
18542,20120426,7319600,0.009184,0.006807,0.005776,0.00668
18542,20120427,4374600,0.001628,0.003895,0.005274,0.002414
18542,20120430,5325600,-0.017119,-0.004313,-0.004072,-0.003884
18542,20120501,5733200,-0.006422,0.004869,0.001691,0.005658
18542,20120502,5620200,0.005093,-0.002035,-0.000501,-0.002497
18542,20120503,6102100,-0.019098,-0.009943,-0.010855,-0.007659
18542,20120504,9056300,-0.022152,-0.015666,-0.012679,-0.016147
18542,20120507,7245600,-0.012698,0.000556,0.001085,0.000351
18542,20120508,10416700,-0.007202,-0.005348,-0.00443,-0.004279
18542,20120509,7735000,-0.005182,-0.006016,-0.004077,-0.006702
18542,20120510,4981900,-0.00573,0.002869,0.002588,0.002517
18542,20120511,4532000,0.000629,-0.002778,-0.003641,-0.003387
18542,20120514,5215100,-0.019895,-0.01216,-0.012421,-0.011113
18542,20120515,5307100,-0.009829,-0.006029,-0.006528,-0.005746
18542,20120516,5810100,-0.008848,-0.004927,-0.007807,-0.004404
18542,20120517,12696100,-0.044198,-0.015844,-0.015911,-0.015051
18542,20120518,8656900,0.010023,-0.008141,-0.009673,-0.007388
18542,20120521,6813300,0.037212,0.017751,0.016319,0.016036
18542,20120522,7210600,-0.005327,-0.00047,-0.004011,0.000486
18542,20120523,6668600,0.010712,0.002796,0.002394,0.001694
18542,20120524,6424100,-0.011355,0.001002,0.001696,0.00138
18542,20120525,4637700,-0.016189,-0.001539,0.00121,-0.002166
18542,20120529,8240200,0.028686,0.011224,0.009963,0.011079
18542,20120530,6353200,-0.025292,-0.015481,-0.014321,-0.014335
18542,20120531,12373100,-0.028388,-0.001964,-0.000487,-0.002277
18542,20120601,9573600,-0.023967,-0.024507,-0.020451,-0.024643
18542,20120604,9815200,-0.026427,-0.001002,-0.002267,0.00011
18542,20120605,9222500,0.004684,0.007847,0.008065,0.005727
18542,20120606,8464000,0.035983,0.022686,0.019661,0.023049
18542,20120607,7775200,0.005539,-0.001374,-0.002025,-0.000106
18542,20120608,4399900,0.005279,0.007125,0.005409,0.008114
18542,20120611,6436900,-0.027511,-0.013951,-0.013468,-0.01262
18542,20120612,5270300,0.021834,0.011662,0.008888,0.011651
18542,20120613,8308200,-0.020218,-0.006935,-0.007142,-0.007023
18542,20120614,6125100,0.007035,0.009494,0.007904,0.010815
18542,20120615,6572200,0.012109,0.010109,0.008727,0.010338
18542,20120618,4722900,-0.002186,0.002201,0.001768,0.001445
18542,20120619,6255100,0.02421,0.011614,0.01289,0.009816
18542,20120620,9415400,-0.018798,-0.001473,-0.000497,-0.001686
18542,20120621,8581100,-0.025123,-0.023448,-0.018456,-0.022262
18542,20120622,6414100,-0.000235,0.007247,0.007577,0.007175
18542,20120625,7395700,-0.024364,-0.015425,-0.011917,-0.015955
18542,20120626,5591200,-0.00193,0.004859,0.002919,0.004773
18542,20120627,7413800,-0.005802,0.009026,0.009622,0.008985
18542,20120628,9716900,0.00462,-0.002125,-0.002531,-0.00211
18542,20120629,7053800,0.027593,0.02561,0.023311,0.02492
18542,20120702,6421300,-0.014486,0.003868,0.006684,0.002459
18542,20120703,4357800,0.033222,0.00894,0.010767,0.006232
18542,20120705,5547700,0.003817,-0.004123,-0.000733,-0.004687
18542,20120706,6951900,-0.025118,-0.009956,-0.007701,-0.009433
18542,20120709,6292100,-0.017374,-0.002193,-0.002344,-0.001639
18542,20120710,15160000,-0.03452,-0.008807,-0.00824,-0.008126
18542,20120711,8184800,-0.006603,-0.000303,-0.000282,-0.000015
18542,20120712,8743600,-0.001254,-0.004879,-0.004134,-0.004987
18542,20120713,7619500,0.030512,0.015253,0.010665,0.016497
18542,20120716,4991900,-0.01121,-0.002466,-0.003494,-0.002314
18542,20120717,6470100,0.009365,0.006708,0.002457,0.00741
18542,20120718,7458300,0.013796,0.006246,0.003871,0.006681
18542,20120719,5617200,0.001333,0.002819,0.000016,0.002717
18542,20120720,5897800,-0.020332,-0.009908,-0.008733,-0.010062
18542,20120723,7568600,0.007783,-0.01014,-0.012004,-0.008909
18542,20120724,8784400,-0.001839,-0.00941,-0.00927,-0.009041
18542,20120725,19885300,0.014368,0.000714,0.002465,-0.000314
18542,20120726,10139000,0.008475,0.015498,0.008642,0.016541
18542,20120727,11229200,0.034334,0.018906,0.01647,0.019081
18542,20120730,6507700,-0.005455,-0.000796,-0.002846,-0.000483
18542,20120731,9198000,-0.017272,-0.004969,-0.003201,-0.004317
18542,20120801,9368100,-0.018525,-0.004475,-0.009081,-0.00303
18542,20120802,8097400,0.005687,-0.00729,-0.005662,-0.007374
18542,20120803,6942700,0.022858,0.019216,0.017764,0.01904
18542,20120806,6387200,0.015643,0.003528,0.006633,0.002329
18542,20120807,6050000,0.010075,0.006347,0.006234,0.005107
18542,20120808,6139600,0,0.000184,-0.000985,0.000621
18542,20120809,6701500,0.013529,0.001632,0.00339,0.000414
18542,20120810,5510200,0.006109,0.001878,-0.000714,0.002188
18542,20120813,5403700,-0.00371,-0.001901,-0.002122,-0.001252
18542,20120814,5486500,-0.008351,-0.00001,-0.002248,-0.000128
18542,20120815,6346100,-0.002959,0.002741,0.004557,0.00114
18542,20120816,4979600,0.011186,0.007898,0.008086,0.007101
18542,20120817,7850000,0.016029,0.002643,0.004758,0.001872
18542,20120820,5298300,0.004777,-0.000603,-0.001571,-0.000021
18542,20120821,7159700,-0.001659,-0.002326,-0.000635,-0.003498
18542,20120822,8843900,-0.017388,-0.000101,-0.001769,0.000226
18542,20120823,5470000,-0.012286,-0.007327,-0.004534,-0.008072
18542,20120824,4980100,-0.001826,0.005503,0.003249,0.006455
18542,20120827,4273700,-0.009603,-0.000554,-0.000562,-0.000489
18542,20120828,4697200,-0.007157,0.00025,0.002383,-0.000808
18542,20120829,8733000,0.00093,0.001006,0.001836,0.000844
18542,20120830,5170400,-0.018817,-0.007791,-0.007581,-0.007806
18542,20120831,5482000,0.010181,0.005874,0.005303,0.005073
18542,20120904,11288900,-0.03129,0.000684,0.003257,-0.001166
18542,20120905,6238800,0.001089,-0.000603,-0.000701,-0.001068
18542,20120906,6983100,0.024653,0.019456,0.01369,0.020436
18542,20120907,10698400,0.039038,0.005651,0.0065,0.00405
18542,20120910,5592600,-0.011351,-0.00568,-0.001847,-0.006148
18542,20120911,5878800,0.017222,0.003425,0.004919,0.003135
18542,20120912,6016500,0.005869,0.002643,0.003966,0.002093
18542,20120913,7846100,0.017504,0.01528,0.011218,0.01631
18542,20120914,11377100,0.027459,0.00614,0.008189,0.003959
18542,20120917,7998700,-0.012665,-0.004545,-0.004125,-0.003125
18542,20120918,6604700,0.01174,-0.001779,-0.000302,-0.00128
18542,20120919,6787700,0.009348,0.001315,0.001816,0.001185
18542,20120920,7096300,-0.014903,-0.001935,-0.003646,-0.000541
18542,20120921,10790200,-0.008861,0.000447,0.004981,-0.000075
18542,20120924,8604700,-0.009267,-0.003072,-0.003206,-0.002233
18542,20120925,13937900,-0.042478,-0.010795,-0.00962,-0.010502
18542,20120926,8866000,-0.00069,-0.005508,-0.004866,-0.005737
18542,20120927,7586100,-0.000345,0.010037,0.009006,0.009649
18542,20120928,7519500,-0.010124,-0.004496,-0.00345,-0.004478
18542,20121001,7385700,-0.006625,0.002808,0.002686,0.002652
18542,20121002,8819800,0,0.001179,0.000358,0.000872
18542,20121003,5586900,-0.002223,0.00252,-0.000075,0.003624
18542,20121004,5077300,0.007974,0.007665,0.006553,0.007174
18542,20121005,6548300,-0.006166,-0.000143,-0.000816,-0.000322
18542,20121008,4538300,0.000117,-0.003573,-0.003513,-0.003457
18542,20121009,5810600,-0.008076,-0.009778,-0.009092,-0.009891
18542,20121010,10635700,-0.018761,-0.005548,-0.0041,-0.006188
18542,20121011,7644500,-0.003728,0.001748,0.004541,0.000195
18542,20121012,6012900,-0.000362,-0.003495,-0.004211,-0.002966
18542,20121015,6357800,-0.000121,0.007238,0.004203,0.008078
18542,20121016,6945600,0.025963,0.009928,0.007051,0.01027
18542,20121017,7339000,0.019656,0.005076,0.005617,0.004117
18542,20121018,6813800,0.005887,-0.002692,-0.003857,-0.002444
18542,20121019,9875200,-0.031863,-0.015629,-0.013002,-0.016571
18542,20121022,17161200,0.014548,0.000194,-0.000217,0.00044
18542,20121023,7496400,-0.01763,-0.012913,-0.006968,-0.014444
18542,20121024,5509200,-0.01017,-0.002619,-0.001404,-0.003085
18542,20121025,5984000,0.00967,0.003295,0.002153,0.002996
18542,20121026,7166600,0.00862,-0.001378,-0.001835,-0.000729
18542,20121031,5915000,0.006647,0.002487,0.003479,0.000156
18542,20121101,8557100,0.033487,0.011187,0.009688,0.010927
18542,20121102,6983100,-0.021221,-0.009744,-0.008756,-0.009379
18542,20121105,4044900,0.011423,0.002246,0.003177,0.002164
18542,20121106,7049400,0.015097,0.007865,0.006034,0.007853
18542,20121107,8209100,-0.034741,-0.021054,-0.017904,-0.023705
18542,20121108,6246200,-0.015996,-0.011558,-0.009589,-0.012205
18542,20121109,7286500,0.015419,0.000938,-0.000526,0.001699
18542,20121112,5809400,0.002708,-0.00022,-0.001908,0.00013
18542,20121113,7697200,-0.02254,-0.004151,-0.005841,-0.003985
18542,20121114,8498000,-0.025943,-0.014685,-0.015597,-0.013852
18542,20121115,7797200,0.002466,-0.002941,-0.006183,-0.001594
18542,20121116,8050900,0.007749,0.006191,0.005711,0.00484
18542,20121119,5674800,0.020627,0.019175,0.016544,0.019862
18542,20121120,5537400,-0.003468,0.000991,0.000886,0.000663
18542,20121121,4517100,-0.00336,0.003116,0.004899,0.00232
18542,20121123,2663700,0.013365,0.012714,0.010102,0.013026
18542,20121126,4242000,0.005822,-0.001648,0.001177,-0.00203
18542,20121127,4196200,-0.007561,-0.004424,-0.000884,-0.005227
18542,20121128,4886200,0.01107,0.007487,0.00511,0.007856
18542,20121129,7846400,0.015423,0.005424,0.008573,0.00427
18542,20121130,5665900,-0.01171,0.000261,0.000934,0.000162
18542,20121203,4715100,-0.008799,-0.004218,-0.002069,-0.004745
18542,20121204,4469400,-0.003906,-0.001278,-0.001109,-0.00171
18542,20121205,8606600,0.022457,0.001759,-0.000019,0.001585
18542,20121206,4132600,-0.001162,0.00284,0.000757,0.003307
18542,20121207,7337200,0.0121,0.002525,0.001168,0.002921
18542,20121210,4336900,0.002759,0.001533,0.002706,0.000338
18542,20121211,5374300,0.001146,0.00615,0.007321,0.006549
18542,20121212,7093400,0.007099,0.000253,-0.000299,0.000448
18542,20121213,6101400,0.004662,-0.00587,-0.00408,-0.006321
18542,20121214,5869600,0.007243,-0.003101,0.000863,-0.004135
18542,20121217,6095700,0.007191,0.010176,0.006517,0.011871
18542,20121218,6653900,0.012606,0.011103,0.009526,0.011487
18542,20121219,7068200,0.00022,-0.004642,0.000914,-0.007589
18542,20121220,6893500,-0.008481,0.004884,0.004202,0.005488
18542,20121221,10728600,-0.017877,-0.008487,-0.00563,-0.009379
18542,20121224,2327100,-0.004778,-0.002205,-0.002533,-0.00244
18542,20121226,3236000,0.002172,-0.004958,-0.003251,-0.004787
18542,20121227,3953700,-0.000114,-0.000675,-0.001767,-0.001218
18542,20121228,3311700,-0.009697,-0.009273,-0.004132,-0.01105
18542,20121231,7215900,0.032237,0.016421,0.014969,0.016942
18542,20130102,11590500,0.043428,0.024984,0.024129,0.025403
18542,20130103,9333500,0.009626,-0.001907,0.000471,-0.002086
18542,20130104,5658800,0.005508,0.005624,0.007408,0.004865
18542,20130107,5369000,0.003055,-0.002553,-0.000448,-0.003123
18542,20130108,5616300,-0.012709,-0.002216,-0.000524,-0.003242
18542,20130109,3546300,0.004681,0.0034,0.005273,0.002656
18542,20130110,4597200,0.006777,0.006801,0.003862,0.007597
18542,20130111,4291400,0.001157,0.000247,0.000797,-0.000048
18542,20130114,3688400,-0.005883,-0.000348,0.00045,-0.000931
18542,20130115,4794500,0.01099,0.001962,0.001921,0.001129
18542,20130116,3810600,-0.005017,-0.000731,-0.001481,0.000197
18542,20130117,4825500,0.005358,0.005922,0.006769,0.005643
18542,20130118,8330900,0.020063,0.002936,0.002363,0.003403
18542,20130122,8331300,0.001024,0.005185,0.00615,0.004428
18542,20130123,4973600,-0.008903,0.000284,-0.000764,0.001507
18542,20130124,5817000,-0.002581,0.000646,0.001533,0.000007
18542,20130125,8904100,-0.010559,0.005241,0.002828,0.005445
18542,20130128,16000500,0.019565,-0.00132,0.000423,-0.00185
18542,20130129,6964600,0.011801,0.003618,0.002765,0.005106
18542,20130130,5683200,0.000507,-0.003872,-0.004865,-0.0039
18542,20130131,7156000,-0.002636,-0.000787,0.002893,-0.002563
18542,20130201,6140500,0.01118,0.00928,0.008245,0.010053
18542,20130204,5766100,-0.012363,-0.011034,-0.009364,-0.011539
18542,20130205,4179800,0.001832,0.009256,0.007102,0.010416
18542,20130206,4489900,-0.007517,0.001308,0.002338,0.000549
18542,20130207,6211600,-0.016274,-0.002113,-0.002393,-0.001805
18542,20130208,3934100,0.007699,0.005389,0.003945,0.005658
18542,20130211,2739300,-0.002581,-0.001002,-0.000183,-0.000606
18542,20130212,4151200,0.006418,0.002185,0.003532,0.001595
18542,20130213,3719200,-0.00864,0.001387,0.001443,0.000592
18542,20130214,3586200,-0.003216,0.000847,0.001613,0.000691
18542,20130215,4377100,-0.004788,-0.002002,-0.001715,-0.001045
18542,20130219,4368700,-0.000105,0.006938,0.006199,0.007337
18542,20130220,8571100,-0.024895,-0.01331,-0.013073,-0.012404
18542,20130221,7195000,-0.018129,-0.007033,-0.007335,-0.006303
18542,20130222,5852900,0.000109,0.008675,0.007518,0.008773
18542,20130225,7541900,-0.026,-0.017137,-0.014094,-0.01831
18542,20130226,7114900,0.00886,0.005658,0.003625,0.006109
18542,20130227,6149500,0.02557,0.012262,0.00746,0.012726
18542,20130228,5448300,0.001301,-0.000638,-0.00009,-0.000864
18542,20130301,4925800,-0.010934,0.001766,0.001691,0.002324
18542,20130304,6350900,-0.017623,0.003656,0.001139,0.004611
18542,20130305,5352600,0.005125,0.009194,0.00727,0.009566
18542,20130306,7136300,-0.006319,0.00166,0.00295,0.001085
18542,20130307,4740000,0.000112,0.002326,0.004182,0.001816
18542,20130308,5085400,0.009593,0.004894,0.006155,0.004481
18542,20130311,4847400,0.007402,0.002693,0.002128,0.003249
18542,20130312,6593800,-0.015793,-0.001933,-0.001493,-0.002403
18542,20130313,5836000,-0.005126,0.000791,0.000158,0.001314
18542,20130314,7329000,-0.006496,0.005948,0.004858,0.005603
18542,20130315,7385200,0.001466,-0.001519,-0.001282,-0.001618
18542,20130318,7159800,0.005966,-0.00532,-0.00269,-0.00551
18542,20130319,7509200,-0.012198,-0.0029,-0.003544,-0.002423
18542,20130320,9390200,-0.015067,0.007238,0.006508,0.006697
18542,20130321,5450600,-0.001265,-0.007556,-0.00443,-0.008282
18542,20130322,5125500,0.007486,0.005839,0.003328,0.007174
18542,20130325,6685400,-0.009602,-0.003075,-0.001587,-0.00334
18542,20130326,4173000,0.004155,0.007288,0.00335,0.007785
18542,20130327,4839600,-0.001149,-0.00012,0.000679,-0.000588
18542,20130328,6215400,0.000806,0.004038,0.002923,0.004057
18542,20130401,5669800,-0.015293,-0.005373,-0.007797,-0.004474
18542,20130402,6515500,-0.008874,0.002713,-0.002178,0.005172
18542,20130403,9223500,-0.008954,-0.011847,-0.011644,-0.010546
18542,20130404,7646600,0.006063,0.003815,0.003704,0.004048
18542,20130405,8988800,-0.000354,-0.003517,-0.001037,-0.004295
18542,20130408,6724300,-0.004846,0.006627,0.004411,0.006303
18542,20130409,10536000,0.020311,0.003707,0.002604,0.003544
18542,20130410,6258600,0.0078,0.01161,0.011377,0.012189
18542,20130411,6920200,-0.01005,0.003194,0.00117,0.003552
18542,20130412,4936000,-0.007585,-0.003765,-0.003929,-0.002837
18542,20130415,10345700,-0.032687,-0.025563,-0.02734,-0.022966
18542,20130416,6568100,0.004133,0.014659,0.011702,0.014307
18542,20130417,9406300,-0.0138,-0.014664,-0.013782,-0.014328
18542,20130418,6886900,-0.006015,-0.005704,-0.002351,-0.006701
18542,20130419,7017400,-0.000373,0.009353,0.008028,0.008848
18542,20130422,18449800,0.028348,0.004274,0.003041,0.004662
18542,20130423,12932400,0.016806,0.010138,0.010404,0.010419
18542,20130424,7022400,-0.003805,0.002181,0.004624,0.000006
18542,20130425,6557100,0.008713,0.004945,0.006175,0.004035
18542,20130426,6161500,0.002012,-0.002469,-0.002953,-0.001842
18542,20130429,6066900,0.001417,0.007365,0.006471,0.007186
18542,20130430,6954700,-0.001533,0.004086,0.003917,0.002485
18542,20130501,11607900,-0.018779,-0.010612,-0.013124,-0.009308
18542,20130502,5799500,0.014203,0.00948,0.009199,0.009408
18542,20130503,11890500,0.032281,0.010376,0.010755,0.010535
18542,20130506,6381700,0.007013,0.002555,0.003997,0.001908
18542,20130507,10407100,0.025117,0.005135,0.004118,0.00523
18542,20130508,7431400,0.005791,0.005021,0.004602,0.004139
18542,20130509,5166200,-0.003986,-0.003687,-0.002673,-0.003687
18542,20130510,6967800,-0.014786,0.004662,0.005393,0.004322
18542,20130513,5484400,-0.006206,-0.000627,-0.000792,0.000043
18542,20130514,6859000,-0.005904,0.009344,0.006823,0.010142
18542,20130515,6927200,-0.006282,0.003943,0.00177,0.005114
18542,20130516,8192800,-0.002529,-0.004595,-0.002447,-0.00501
18542,20130517,6693200,0.010256,0.009394,0.006531,0.0103
18542,20130520,5603900,0.007528,0.000631,0.004955,-0.000708
18542,20130521,4733800,-0.002604,0.00161,0.001466,0.001722
18542,20130522,6480500,-0.00454,-0.009642,-0.010059,-0.008274
18542,20130523,6028500,-0.008552,-0.002435,-0.000151,-0.002924
18542,20130524,4638400,-0.008511,-0.00102,-0.00035,-0.000551
18542,20130528,5800800,-0.000232,0.006286,0.006506,0.006341
18542,20130529,5110400,0.003481,-0.006967,-0.006971,-0.007048
18542,20130530,3568000,-0.000925,0.004201,0.005389,0.00367
18542,20130531,5523100,-0.007059,-0.01356,-0.009492,-0.014307
18542,20130603,6093900,0.003846,0.00465,0.002565,0.005936
18542,20130604,5106300,-0.002438,-0.005563,-0.004488,-0.005511
18542,20130605,7359400,-0.017458,-0.013396,-0.010458,-0.01378
18542,20130606,7009900,-0.004975,0.008978,0.00773,0.00849
18542,20130607,5474900,0.007738,0.01137,0.00533,0.012832
18542,20130610,4966300,-0.010041,0.00019,0.002916,-0.000347
18542,20130611,5277200,-0.003341,-0.010876,-0.00947,-0.010153
18542,20130612,4748300,-0.003712,-0.008124,-0.006721,-0.00837
18542,20130613,6353700,0.023194,0.015044,0.011588,0.014784
18542,20130614,5149800,-0.014917,-0.005371,-0.004604,-0.005885
18542,20130617,4390100,0.000596,0.007177,0.005131,0.007567
18542,20130618,3723800,0.007507,0.007355,0.006078,0.007791
18542,20130619,4713000,-0.003548,-0.013406,-0.009639,-0.013851
18542,20130620,7629700,-0.012463,-0.025743,-0.023687,-0.02501
18542,20130621,9736800,-0.000961,0.001442,0.002747,0.00267
18542,20130624,7526000,-0.019249,-0.012324,-0.014795,-0.012145
18542,20130625,6251100,0.009936,0.010326,0.009985,0.009497
18542,20130626,6952400,-0.002794,0.008921,0.005207,0.00959
18542,20130627,4659800,0.010475,0.008115,0.011708,0.0062
18542,20130628,8451600,-0.005665,-0.002796,0.001627,-0.00429
18542,20130701,4676600,0.002788,0.006723,0.009141,0.005404
18542,20130702,3660200,-0.002901,-0.001399,-0.002919,-0.000545
18542,20130703,2928800,-0.007638,0.000415,-0.0001,0.000824
18542,20130705,4824900,0.003543,0.009014,0.005947,0.010202
18542,20130708,4880600,0.012905,0.005172,0.003698,0.005252
18542,20130709,7884300,0.025601,0.007715,0.00576,0.00723
18542,20130710,4217000,-0.004336,0.000643,0.00277,0.000182
18542,20130711,5435700,0.02048,0.014621,0.012997,0.013554
18542,20130712,4878100,0.005421,0.002473,0.001028,0.003087
18542,20130715,4163600,0.002639,0.002323,0.005546,0.001375
18542,20130716,5433800,0.00881,-0.003775,-0.001546,-0.003709
18542,20130717,15079500,-0.017013,0.002997,0.003696,0.002774
18542,20130718,7048200,-0.004038,0.00545,0.00497,0.005033
18542,20130719,5086300,-0.000817,0.00148,0.000552,0.00161
18542,20130722,4837000,0.004086,0.002796,0.004195,0.002033
18542,20130723,6894600,-0.005581,-0.001168,0.002073,-0.001852
18542,20130724,16611900,-0.024322,-0.004916,-0.005985,-0.003811
18542,20130725,9941700,-0.01558,0.003964,0.005521,0.002556
18542,20130726,5729300,-0.000974,0.000147,-0.001511,0.000828
18542,20130729,9075300,0.011699,-0.003749,-0.003816,-0.003736
18542,20130730,5266000,0.002048,0.00041,0.000284,0.000374
18542,20130731,7012900,-0.003366,0.000197,0.00175,-0.000136
18542,20130801,6573100,0.018454,0.012243,0.009356,0.012541
18542,20130802,4864700,-0.001658,0.001332,0.000912,0.00164
18542,20130805,3760000,-0.008778,-0.000731,0.001899,-0.00148
18542,20130806,7224200,-0.012326,-0.00657,-0.00618,-0.005723
18542,20130807,4292400,-0.001212,-0.004527,-0.005628,-0.003806
18542,20130808,6400600,0.018561,0.005441,0.005406,0.003885
18542,20130809,5478600,0.006551,-0.001916,-0.000247,-0.00357
18542,20130812,8609000,0.021418,-0.000139,0.0027,-0.001153
18542,20130813,6711900,0.002896,0.001499,-0.000915,0.002776
18542,20130814,4464000,-0.008664,-0.004084,-0.001067,-0.005177
18542,20130815,5139400,0.000466,-0.012961,-0.011149,-0.014282
18542,20130816,4707000,-0.008153,-0.002932,-0.002099,-0.003305
18542,20130819,3766300,-0.011273,-0.007095,-0.008153,-0.0059
18542,20130820,4690000,-0.004038,0.00567,0.008067,0.003821
18542,20130821,5563400,-0.010971,-0.006157,-0.005252,-0.00578
18542,20130822,4740300,0.01483,0.009118,0.010541,0.008619
18542,20130823,4487300,-0.003327,0.004364,0.003842,0.003947
18542,20130826,4123200,-0.003934,-0.002842,-0.000002,-0.00404
18542,20130827,5570700,-0.010292,-0.016292,-0.016842,-0.015874
18542,20130828,6763700,-0.003023,0.002623,0.002138,0.002748
18542,20130829,3706400,0.00097,0.003211,0.00536,0.001963
18542,20130830,4425900,0.000121,-0.004823,-0.007727,-0.003174
18542,20130903,7544200,-0.000363,0.00452,0.004639,0.004164
18542,20130904,4484000,0.012483,0.007604,0.007115,0.008117
18542,20130905,3728400,-0.007063,0.001815,0.00301,0.00121
18542,20130906,5566500,0.005304,0.001051,0.002761,0.000054
18542,20130909,6708900,0.026382,0.01084,0.011386,0.009993
18542,20130910,6298800,0.011917,0.007203,0.005425,0.007346
18542,20130911,4383200,0.006004,0.002749,0.00112,0.003052
18542,20130912,3981000,-0.003328,-0.004001,-0.004229,-0.00338
18542,20130913,3276000,0.001958,0.002661,0.00344,0.002715
18542,20130916,4877600,0.001954,0.005149,0.003321,0.005693
18542,20130917,3417800,-0.001262,0.004977,0.005434,0.004218
18542,20130918,5567400,0.008843,0.012557,0.011768,0.012178
18542,20130919,4765500,-0.001025,-0.001141,-0.000431,-0.001843
18542,20130920,13446500,-0.034188,-0.00731,-0.004424,-0.007217
18542,20130923,6048400,0.003304,-0.004154,-0.001939,-0.00472
18542,20130924,3720800,0.000941,-0.001216,0.002218,-0.002597
18542,20130925,3828800,-0.007167,-0.001667,0.000585,-0.002739
18542,20130926,3478300,-0.00355,0.00396,0.003876,0.003485
18542,20130927,3025300,-0.004751,-0.003601,-0.002149,-0.004074
